Date,High,Low,Open,Close,Volume,Adj Close
2020-02-21,326.5,323.0,325.5,325.0,22813534.0,316.0267333984375
2020-02-24,321.5,319.5,319.5,320.0,41693680.0,311.164794921875
2020-02-25,323.5,317.5,320.0,322.0,36195011.0,313.10955810546875
2020-02-26,320.5,316.5,317.0,318.5,60479362.0,309.7062072753906
2020-02-27,320.0,315.0,319.0,316.0,61250927.0,307.27520751953125
2020-03-02,317.0,308.0,308.0,311.0,79912942.0,302.41326904296875
2020-03-03,320.0,316.0,318.5,317.5,49679411.0,308.7337951660156
2020-03-04,322.0,317.0,322.0,320.5,42941146.0,311.6509704589844
2020-03-05,326.0,323.0,325.0,323.0,37861525.0,314.0819396972656
2020-03-06,320.5,315.0,320.0,315.0,51546760.0,306.3028564453125
2020-03-09,310.0,305.5,307.5,305.5,87871277.0,297.06512451171875
2020-03-10,309.0,301.0,301.5,307.0,71950130.0,298.52374267578125
2020-03-11,310.5,302.0,309.0,302.0,62216710.0,293.6617736816406
2020-03-12,299.0,287.0,299.0,294.0,113527351.0,285.8826599121094
2020-03-13,294.0,272.5,275.0,290.0,149995148.0,281.99310302734375
2020-03-16,291.0,275.5,285.0,276.5,103873228.0,268.86578369140625
2020-03-17,276.5,265.0,265.0,268.0,121323651.0,260.60052490234375
2020-03-18,272.5,260.0,269.5,260.0,117437643.0,252.82138061523438
2020-03-19,253.0,235.5,252.0,248.0,160811697.0,243.49400329589844
2020-03-20,270.0,256.0,258.5,270.0,157664726.0,265.0942687988281
2020-03-23,262.5,252.0,257.0,255.0,76466709.0,250.36680603027344
2020-03-24,274.0,266.0,268.0,267.5,81952933.0,262.6396789550781
2020-03-25,280.0,274.0,276.5,277.0,79447199.0,271.9670715332031
2020-03-26,280.0,275.5,279.5,280.0,52845633.0,274.9125671386719
2020-03-27,286.0,273.0,284.0,273.0,68752306.0,268.0397644042969
2020-03-30,269.0,262.5,263.5,267.5,49159956.0,262.6396789550781
2020-03-31,274.0,269.5,273.0,274.0,48837923.0,269.0215759277344
2020-04-01,276.5,271.5,276.5,271.5,44515034.0,266.5670166015625
2020-04-06,275.5,270.0,273.0,275.5,56392754.0,270.49432373046875
2020-04-07,284.0,280.5,283.5,283.0,48787346.0,277.8580627441406
2020-04-08,285.5,283.0,285.0,285.0,37912826.0,279.82171630859375
2020-04-09,288.0,282.5,287.5,283.0,27620430.0,277.8580627441406
2020-04-10,282.0,279.0,280.0,279.5,27252858.0,274.4216613769531
2020-04-13,281.5,278.5,278.5,278.5,22196596.0,273.4398193359375
2020-04-14,285.5,280.0,281.0,285.0,48809688.0,279.82171630859375
2020-04-15,288.5,286.0,287.0,287.5,55216434.0,282.27630615234375
2020-04-16,288.5,283.0,283.0,286.5,47815280.0,281.2944641113281
2020-04-17,308.5,300.5,303.5,306.5,116368201.0,300.9310607910156
2020-04-20,309.0,302.5,308.0,304.0,41381669.0,298.47650146484375
2020-04-21,301.5,293.5,300.5,295.0,61479357.0,289.6400146484375
2020-04-22,295.0,290.5,294.5,294.0,42192580.0,288.658203125
2020-04-23,300.0,294.0,300.0,295.5,39474478.0,290.1309509277344
2020-04-24,297.0,294.0,295.5,294.0,26008090.0,288.658203125
2020-04-27,298.5,296.0,298.0,298.0,38493406.0,292.58551025390625
2020-04-28,298.5,294.5,298.5,296.5,37395165.0,291.1127624511719
2020-04-29,301.5,298.0,299.0,299.0,44059301.0,293.5673522949219
2020-04-30,305.0,301.5,302.0,304.5,55126085.0,298.9674072265625
2020-05-04,296.5,294.0,294.5,295.0,71581861.0,289.6400146484375
2020-05-05,298.0,295.0,296.5,295.5,23547405.0,290.1309509277344
2020-05-06,296.0,292.5,294.5,296.0,34240479.0,290.6218566894531
2020-05-07,299.0,294.5,294.5,297.5,27621198.0,292.0946044921875
2020-05-08,300.0,296.0,300.0,297.5,32295893.0,292.0946044921875
2020-05-11,301.5,298.5,300.0,301.0,28727019.0,295.531005859375
2020-05-12,298.5,295.0,297.5,295.0,52089788.0,289.6400146484375
2020-05-13,297.0,292.5,293.0,297.0,26156418.0,291.60369873046875
2020-05-14,295.0,292.5,293.0,293.0,34315948.0,287.6763610839844
2020-05-15,298.5,294.5,297.5,298.0,42494804.0,292.58551025390625
2020-05-18,293.5,290.0,291.0,290.0,84986065.0,284.7308654785156
2020-05-19,294.0,291.5,294.0,291.5,51250214.0,286.20361328125
2020-05-20,294.0,291.0,293.0,294.0,32677994.0,288.658203125
2020-05-21,298.0,295.0,296.0,297.5,30997468.0,292.0946044921875
2020-05-22,295.0,291.0,294.5,292.0,40192923.0,286.69451904296875
2020-05-25,293.0,288.5,290.5,292.0,26803223.0,286.69451904296875
2020-05-26,297.5,293.5,295.0,295.5,33856481.0,290.1309509277344
2020-05-27,298.0,295.5,297.0,296.5,23375959.0,291.1127624511719
2020-05-28,298.5,293.0,298.5,294.0,28444568.0,288.658203125
2020-05-29,292.5,290.0,292.0,292.0,79774181.0,286.69451904296875
2020-06-01,296.5,293.5,294.0,295.5,35811214.0,290.1309509277344
2020-06-02,297.5,296.0,296.0,296.5,24771587.0,291.1127624511719
2020-06-03,301.0,298.0,300.0,301.0,65176337.0,295.531005859375
2020-06-04,306.0,304.0,305.0,306.0,46572451.0,300.4401550292969
2020-06-05,312.0,308.0,308.5,311.5,42981262.0,305.84027099609375
2020-06-08,319.0,315.0,316.0,318.0,50302921.0,312.22216796875
2020-06-09,319.0,314.0,316.5,319.0,36417082.0,313.2039794921875
2020-06-10,324.0,318.0,319.0,322.5,39984259.0,316.640380859375
2020-06-11,327.0,318.5,325.5,320.5,50104255.0,314.6767272949219
2020-06-12,317.5,312.5,313.0,316.0,45992918.0,310.25848388671875
2020-06-15,317.5,308.5,316.0,309.5,51032404.0,303.8765869140625
2020-06-16,317.0,314.0,317.0,315.0,36608216.0,309.27667236328125
2020-06-17,317.0,313.5,316.5,315.0,34522968.0,309.27667236328125
2020-06-18,315.0,313.0,314.5,314.5,29044474.0,311.25604248046875
2020-06-19,314.5,312.0,314.0,314.5,48130280.0,311.25604248046875
2020-06-22,316.5,312.0,314.5,312.0,37374616.0,308.7818298339844
2020-06-23,316.5,312.5,316.0,315.0,41300084.0,311.7508850097656
2020-06-24,320.0,316.0,319.0,317.5,54147024.0,314.22509765625
2020-06-29,315.0,310.0,314.0,312.0,56580892.0,308.7818298339844
2020-06-30,314.0,311.0,313.5,313.0,48991860.0,309.7715148925781
2020-07-01,318.0,314.0,315.0,317.5,29532342.0,314.22509765625
2020-07-02,322.0,318.0,319.0,322.0,34526178.0,318.6786804199219
2020-07-03,330.5,326.5,327.0,329.5,53341987.0,326.101318359375
2020-07-06,338.0,332.0,332.5,338.0,57256220.0,334.5136413574219
2020-07-07,346.0,338.0,343.5,338.5,59046323.0,335.00848388671875
2020-07-08,342.5,337.5,337.5,341.0,30720218.0,337.4826965332031
2020-07-09,347.0,343.0,346.0,345.0,35522376.0,341.4414367675781
2020-07-10,353.0,345.5,352.5,348.5,60902108.0,344.90533447265625
2020-07-13,354.5,350.5,351.0,354.5,48069523.0,350.84344482421875
2020-07-14,364.0,354.5,355.0,363.5,61764150.0,359.7506103515625
2020-07-15,370.0,361.0,366.0,363.0,73438362.0,359.2557678222656
2020-07-16,361.0,353.5,359.0,357.5,68220512.0,353.8125
2020-07-17,369.0,360.0,361.0,367.0,65727485.0,363.2145080566406
2020-07-20,370.0,362.5,370.0,366.0,42769238.0,362.2248229980469
2020-07-21,387.0,371.5,372.5,383.0,64219128.0,379.0494689941406
2020-07-22,386.0,379.0,381.0,384.0,43759670.0,380.0391540527344
2020-07-23,383.0,379.0,382.0,381.5,45209282.0,377.56494140625
2020-07-24,395.0,382.0,390.0,386.0,86682734.0,382.0185241699219
2020-07-27,424.5,416.5,420.5,424.5,99333798.0,420.12139892578125
2020-07-28,466.5,428.5,464.0,435.0,166307746.0,430.51312255859375
2020-07-29,431.5,419.5,428.0,422.0,85663166.0,417.6471862792969
2020-07-30,441.0,428.5,436.5,434.0,69293949.0,429.5234375
2020-07-31,432.0,425.5,426.0,425.5,49897674.0,421.111083984375
2020-08-03,424.0,415.0,420.5,416.0,76429571.0,411.7090759277344
2020-08-04,425.5,418.5,421.5,425.5,41223445.0,421.111083984375
2020-08-05,433.5,426.0,430.5,429.0,47223834.0,424.5749816894531
2020-08-06,438.0,431.0,437.5,435.0,41029627.0,430.51312255859375
2020-08-07,434.0,428.0,433.5,433.0,36589460.0,428.53375244140625
2020-08-10,437.5,427.5,427.5,435.5,36067500.0,431.0079650878906
2020-08-11,435.0,429.0,432.0,429.0,34545313.0,424.5749816894531
2020-08-12,423.5,419.0,422.0,419.0,52143474.0,414.6781311035156
2020-08-13,429.0,424.5,428.0,429.0,44352335.0,424.5749816894531
2020-08-14,428.0,423.0,424.0,427.0,23419955.0,422.5956115722656
2020-08-17,435.0,425.5,427.0,435.0,34137731.0,430.51312255859375
2020-08-18,440.5,432.0,440.0,433.0,41643160.0,428.53375244140625
2020-08-19,436.5,427.5,436.0,427.5,31486800.0,423.0904541015625
2020-08-20,427.5,401.0,427.0,415.0,75097235.0,410.7193908691406
2020-08-21,427.0,420.0,421.5,424.5,41609467.0,420.12139892578125
2020-08-24,434.5,425.0,427.5,428.0,48375406.0,423.5852966308594
2020-08-25,436.0,430.5,433.5,434.5,35977899.0,430.0182800292969
2020-08-26,442.0,435.0,435.5,442.0,39243340.0,437.44091796875
2020-08-27,453.5,444.0,448.0,444.0,53072712.0,439.4202880859375
2020-08-28,440.5,431.0,440.0,435.0,56842210.0,430.51312255859375
2020-08-31,439.5,426.5,437.0,426.5,81480538.0,422.10076904296875
2020-09-01,435.0,428.0,430.0,435.0,37429577.0,430.51312255859375
2020-09-02,441.0,430.5,441.0,433.0,34871407.0,428.53375244140625
2020-09-03,439.5,433.5,439.5,436.0,34951617.0,431.5028076171875
2020-09-04,432.5,427.0,427.0,429.0,46119911.0,424.5749816894531
2020-09-07,432.5,425.0,428.0,426.0,32019312.0,421.6059265136719
2020-09-08,433.0,427.5,428.0,431.0,23714670.0,426.55438232421875
2020-09-09,428.0,423.0,425.0,427.0,40551362.0,422.5956115722656
2020-09-10,435.0,430.5,432.5,435.0,35098921.0,430.51312255859375
2020-09-11,436.5,432.5,435.5,436.5,34298469.0,431.9976501464844
2020-09-14,442.0,435.5,436.0,441.0,39085833.0,436.45123291015625
2020-09-15,447.0,439.5,440.5,445.0,39061449.0,440.40997314453125
2020-09-16,462.0,455.5,460.0,458.0,64261238.0,453.27587890625
2020-09-17,455.0,446.5,453.0,448.5,42058506.0,446.31005859375
2020-09-18,449.5,443.0,447.0,444.0,52454922.0,441.83203125
2020-09-21,450.0,440.0,443.5,440.0,39463920.0,437.8515625
2020-09-22,441.0,436.0,440.0,437.0,36130639.0,434.8662109375
2020-09-23,438.5,432.0,436.0,433.5,45710963.0,431.38330078125
2020-09-24,429.0,423.0,425.5,423.0,79806381.0,420.9345703125
2020-09-25,428.0,421.0,427.0,424.0,38775269.0,421.9296875
2020-09-28,431.5,424.5,427.0,431.5,34156973.0,429.39306640625
2020-09-29,435.0,428.0,432.5,431.0,32230502.0,428.8955078125
2020-09-30,435.0,430.5,430.5,433.0,27334204.0,430.8857421875
2020-10-05,438.0,431.5,438.0,432.5,32945832.0,430.38818359375
2020-10-06,442.0,437.5,441.5,439.5,35775395.0,437.35400390625
2020-10-07,445.0,435.0,435.0,443.0,42926239.0,440.8369140625
2020-10-08,454.0,448.5,450.0,453.0,60853811.0,450.7880859375
2020-10-12,462.0,457.5,458.0,460.0,64719223.0,457.75390625
2020-10-13,465.0,456.5,465.0,462.0,45750738.0,459.744140625
2020-10-14,461.0,457.0,460.5,459.0,40809241.0,456.7587890625
2020-10-15,456.5,450.0,456.0,453.0,47775028.0,450.7880859375
2020-10-16,456.0,448.5,451.0,449.0,46876801.0,446.8076171875
2020-10-19,457.5,451.0,453.0,457.5,34470906.0,455.26611328125
2020-10-20,457.0,451.0,455.5,451.0,25205638.0,448.7978515625
2020-10-21,456.0,451.0,453.5,453.0,28058921.0,450.7880859375
2020-10-22,455.0,449.5,450.0,455.0,23438547.0,452.7783203125
2020-10-23,458.0,451.5,458.0,452.0,18777385.0,449.79296875
2020-10-26,455.0,450.0,455.0,450.0,15059581.0,447.802734375
2020-10-27,448.5,445.5,447.5,447.0,20117660.0,444.8173828125
2020-10-28,447.0,443.0,445.0,444.0,24710230.0,441.83203125
2020-10-29,439.5,435.5,436.5,437.0,41285612.0,434.8662109375
2020-10-30,437.0,432.0,437.0,432.0,47668895.0,429.890625
2020-11-02,435.5,428.0,433.0,435.5,33477443.0,433.37353515625
2020-11-03,443.0,438.0,439.5,441.0,30328495.0,438.8466796875
2020-11-04,451.5,443.0,444.5,450.0,37512790.0,447.802734375
2020-11-05,451.5,445.5,451.5,451.0,34886108.0,448.7978515625
2020-11-06,455.5,450.0,455.0,452.5,30154140.0,450.29052734375
2020-11-09,460.0,454.0,458.0,458.5,39245881.0,456.26123046875
2020-11-10,454.5,448.5,452.0,451.0,34820499.0,448.7978515625
2020-11-11,457.0,448.5,448.5,457.0,36765561.0,454.7685546875
2020-11-12,463.5,457.5,463.0,458.0,40100880.0,455.763671875
2020-11-13,462.0,456.5,459.0,462.0,31037438.0,459.744140625
2020-11-16,484.5,469.0,470.0,484.0,81994937.0,481.63671875
2020-11-17,506.0,485.5,502.0,485.5,72413868.0,483.12939453125
2020-11-18,497.0,486.5,490.0,497.0,50387727.0,494.5732421875
2020-11-19,499.0,490.0,499.0,490.0,44220053.0,487.607421875
2020-11-20,490.0,486.0,486.0,488.0,32281453.0,485.6171875
2020-11-23,498.5,492.0,494.5,496.5,38084006.0,494.07568359375
2020-11-24,500.0,491.5,499.5,492.0,35479226.0,489.59765625
2020-11-25,495.5,487.0,495.0,487.0,41419632.0,484.6220703125
2020-11-26,493.5,488.0,489.0,489.0,28893033.0,486.6123046875
2020-11-27,492.0,486.5,487.5,489.0,32960189.0,486.6123046875
2020-11-30,493.5,480.5,493.0,480.5,119895176.0,478.15380859375
2020-12-01,490.0,483.5,489.5,490.0,37018651.0,487.607421875
2020-12-02,500.0,493.5,499.5,499.0,50621339.0,496.5634765625
2020-12-03,499.5,495.0,499.5,497.0,35651379.0,494.5732421875
2020-12-04,505.0,497.5,498.5,503.0,51172005.0,500.5439453125
2020-12-07,515.0,506.0,512.0,514.0,44271244.0,511.490234375
2020-12-08,525.0,509.0,514.0,524.0,40771761.0,521.44140625
2020-12-09,524.0,520.0,521.0,520.0,43314115.0,517.4609375
2020-12-10,515.0,510.0,511.0,512.0,42556926.0,509.5
2020-12-11,517.0,505.0,517.0,516.0,45660960.0,513.48046875
2020-12-14,513.0,508.0,512.0,508.0,30260485.0,505.51953125
2020-12-15,510.0,504.0,507.0,504.0,39852366.0,501.5390625
2020-12-16,515.0,507.0,509.0,512.0,52012348.0,509.5
2020-12-17,515.0,508.0,515.0,508.0,38215179.0,508.0
2020-12-18,512.0,507.0,508.0,510.0,39924864.0,510.0
2020-12-21,517.0,508.0,512.0,516.0,34813281.0,516.0
2020-12-22,516.0,509.0,512.0,509.0,22454277.0,509.0
2020-12-23,511.0,506.0,508.0,509.0,18086715.0,509.0
2020-12-24,512.0,508.0,511.0,510.0,14950143.0,510.0
2020-12-25,515.0,510.0,514.0,511.0,12327895.0,511.0
2020-12-28,515.0,509.0,512.0,515.0,19087382.0,515.0
2020-12-29,517.0,513.0,515.0,515.0,19907528.0,515.0
2020-12-30,525.0,514.0,516.0,525.0,46292401.0,525.0
2020-12-31,530.0,524.0,526.0,530.0,29970398.0,530.0
